EBA96B14-2168-11D3-898C-00E02C074F6B	MC-MQAC	Message Queuing (MSMQ): ActiveX Client Protocol	IMSMQCoordinatedTransactionDispenser3	v0.0	
D7D6E081-DCCD-11D0-AA4B-0060970DEBAE	MC-MQAC	Message Queuing (MSMQ): ActiveX Client Protocol	IMSMQCoordinatedTransactionDispenser	v0.0	
EBA96B16-2168-11D3-898C-00E02C074F6B	MC-MQAC	Message Queuing (MSMQ): ActiveX Client Protocol	IMSMQDestination	v0.0	
EBA96B12-2168-11D3-898C-00E02C074F6B	MC-MQAC	Message Queuing (MSMQ): ActiveX Client Protocol	IMSMQEvent2	v0.0	
EBA96B1C-2168-11D3-898C-00E02C074F6B	MC-MQAC	Message Queuing (MSMQ): ActiveX Client Protocol	IMSMQEvent3	v0.0	
D7D6E077-DCCD-11D0-AA4B-0060970DEBAE	MC-MQAC	Message Queuing (MSMQ): ActiveX Client Protocol	IMSMQEvent	v0.0	
BE5F0241-E489-4957-8CC4-A452FCF3E23E	MC-MQAC	Message Queuing (MSMQ): ActiveX Client Protocol	IMSMQManagement	v0.0	
D9933BE0-A567-11D2-B0F3-00E02C074F6B	MC-MQAC	Message Queuing (MSMQ): ActiveX Client Protocol	IMSMQMessage2	v0.0	
EBA96B1A-2168-11D3-898C-00E02C074F6B	MC-MQAC	Message Queuing (MSMQ): ActiveX Client Protocol	IMSMQMessage3	v0.0	
EBA96B23-2168-11D3-898C-00E02C074F6B	MC-MQAC	Message Queuing (MSMQ): ActiveX Client Protocol	IMSMQMessage4	v0.0	
D7D6E074-DCCD-11D0-AA4B-0060970DEBAE	MC-MQAC	Message Queuing (MSMQ): ActiveX Client Protocol	IMSMQMessage	v0.0	
64C478FB-F9B0-4695-8A7F-439AC94326D3	MC-MQAC	Message Queuing (MSMQ): ActiveX Client Protocol	IMSMQOutgoingQueueManagement	v0.0	
EBA96B17-2168-11D3-898C-00E02C074F6B	MC-MQAC	Message Queuing (MSMQ): ActiveX Client Protocol	IMSMQPrivateDestination	v0.0	
D7AB3341-C9D3-11D1-BB47-0080C7C5A2C0	MC-MQAC	Message Queuing (MSMQ): ActiveX Client Protocol	IMSMQPrivateEvent	v0.0	
EBA96B0E-2168-11D3-898C-00E02C074F6B	MC-MQAC	Message Queuing (MSMQ): ActiveX Client Protocol	IMSMQQuery2	v0.0	
EBA96B19-2168-11D3-898C-00E02C074F6B	MC-MQAC	Message Queuing (MSMQ): ActiveX Client Protocol	IMSMQQuery3	v0.0	
EBA96B24-2168-11D3-898C-00E02C074F6B	MC-MQAC	Message Queuing (MSMQ): ActiveX Client Protocol	IMSMQQuery4	v0.0	
D7D6E072-DCCD-11D0-AA4B-0060970DEBAE	MC-MQAC	Message Queuing (MSMQ): ActiveX Client Protocol	IMSMQQuery	v0.0	
EF0574E0-06D8-11D3-B100-00E02C074F6B	MC-MQAC	Message Queuing (MSMQ): ActiveX Client Protocol	IMSMQQueue2	v0.0	
EBA96B1B-2168-11D3-898C-00E02C074F6B	MC-MQAC	Message Queuing (MSMQ): ActiveX Client Protocol	IMSMQQueue3	v0.0	
EBA96B20-2168-11D3-898C-00E02C074F6B	MC-MQAC	Message Queuing (MSMQ): ActiveX Client Protocol	IMSMQQueue4	v0.0	
FD174A80-89CF-11D2-B0F2-00E02C074F6B	MC-MQAC	Message Queuing (MSMQ): ActiveX Client Protocol	IMSMQQueueInfo2	v0.0	
EBA96B1D-2168-11D3-898C-00E02C074F6B	MC-MQAC	Message Queuing (MSMQ): ActiveX Client Protocol	IMSMQQueueInfo3	v0.0	
EBA96B21-2168-11D3-898C-00E02C074F6B	MC-MQAC	Message Queuing (MSMQ): ActiveX Client Protocol	IMSMQQueueInfo4	v0.0	
EBA96B0F-2168-11D3-898C-00E02C074F6B	MC-MQAC	Message Queuing (MSMQ): ActiveX Client Protocol	IMSMQQueueInfos2	v0.0	
EBA96B1E-2168-11D3-898C-00E02C074F6B	MC-MQAC	Message Queuing (MSMQ): ActiveX Client Protocol	IMSMQQueueInfos3	v0.0	
EBA96B22-2168-11D3-898C-00E02C074F6B	MC-MQAC	Message Queuing (MSMQ): ActiveX Client Protocol	IMSMQQueueInfos4	v0.0	
D7D6E07D-DCCD-11D0-AA4B-0060970DEBAE	MC-MQAC	Message Queuing (MSMQ): ActiveX Client Protocol	IMSMQQueueInfos	v0.0	
D7D6E07B-DCCD-11D0-AA4B-0060970DEBAE	MC-MQAC	Message Queuing (MSMQ): ActiveX Client Protocol	IMSMQQueueInfo	v0.0	
7FBE7759-5760-444D-B8A5-5E7AB9A84CCE	MC-MQAC	Message Queuing (MSMQ): ActiveX Client Protocol	IMSMQQueueManagement	v0.0	
D7D6E076-DCCD-11D0-AA4B-0060970DEBAE	MC-MQAC	Message Queuing (MSMQ): ActiveX Client Protocol	IMSMQQueue	v0.0	
2CE0C5B0-6E67-11D2-B0E6-00E02C074F6B	MC-MQAC	Message Queuing (MSMQ): ActiveX Client Protocol	IMSMQTransaction2	v0.0	
EBA96B13-2168-11D3-898C-00E02C074F6B	MC-MQAC	Message Queuing (MSMQ): ActiveX Client Protocol	IMSMQTransaction3	v0.0	
EBA96B11-2168-11D3-898C-00E02C074F6B	MC-MQAC	Message Queuing (MSMQ): ActiveX Client Protocol	IMSMQTransactionDispenser2	v0.0	
EBA96B15-2168-11D3-898C-00E02C074F6B	MC-MQAC	Message Queuing (MSMQ): ActiveX Client Protocol	IMSMQTransactionDispenser3	v0.0	
D7D6E083-DCCD-11D0-AA4B-0060970DEBAE	MC-MQAC	Message Queuing (MSMQ): ActiveX Client Protocol	IMSMQTransactionDispenser	v0.0	
D7D6E07F-DCCD-11D0-AA4B-0060970DEBAE	MC-MQAC	Message Queuing (MSMQ): ActiveX Client Protocol	IMSMQTransaction	v0.0	
0FB15084-AF41-11CE-BD2B-204C4F4F5020	MC-MQAC	Message Queuing (MSMQ): ActiveX Client Protocol	ITransaction	v0.0	
070669EB-B52F-11D1-9270-00C04FBBBFB3	MS-ADTG	Remote Data Services (RDS) Transport Protocol	IDataFactory2	v0.0	
4639DB2A-BFC5-11D2-9318-00C04FBBBFB3	MS-ADTG	Remote Data Services (RDS) Transport Protocol	IDataFactory3	v0.0	
0EAC4842-8763-11CF-A743-00AA00A3F00D	MS-ADTG	Remote Data Services (RDS) Transport Protocol	IDataFactory	v0.0	
BBA9CB76-EB0C-462C-AA1B-5D8C34415701	MS-ADTS	Active Directory Technical Specification	Claims	v1.0	
3DDE7C30-165D-11D1-AB8F-00805F14DB40	MS-BKRP	BackupKey Remote Protocol	BackupKey	v1.0	ncacn_np:protected_storage ncacn_np:ntsvcs
E3D0D746-D2AF-40FD-8A7A-0D7078BB7092	MS-BPAU	Background Intelligent Transfer Service (BITS) Peer-Caching: Peer Authentication Protocol	BitsPeerAuth	v1.0	
6BFFD098-A112-3610-9833-012892020162	MS-BRWSA	Common Internet File System (CIFS) Browser Auxiliary Protocol	Browser	v0.0	ncacn_np:browser
AFC07E2E-311C-4435-808C-C483FFEEC7C9	MS-CAPR	Central Access Policy Identifier (ID) Retrieval Protocol	lsacap	v1.0	ncacn_np:lsarpc
906B0CE0-C70B-1067-B317-00DD010662DA	MS-CMPO	MSDTC Connection Manager: OleTx Transports Protocol	IXnRemote	v1.0	
B97DB8B2-4C63-11CF-BFF6-08002BE23F2F	MS-CMRP	Failover Cluster: Management API (ClusAPI) Protocol	ClusAPI	v2.0 v3.0	
7F43B400-1A0E-4D57-BBC9-6B0C65F7A889	MS-COMA	Component Object Model Plus (COM+) Remote Administration Protocol	IAlternateLaunch	v0.0	
47CDE9A1-0BF6-11D2-8016-00C04FB9988E	MS-COMA	Component Object Model Plus (COM+) Remote Administration Protocol	ICapabilitySupport	v0.0	
1D118904-94B3-4A64-9FA6-ED432666A7B9	MS-COMA	Component Object Model Plus (COM+) Remote Administration Protocol	ICatalog64BitSupport	v0.0	
182C40FA-32E4-11D0-818B-00A0C9231C29	MS-COMA	Component Object Model Plus (COM+) Remote Administration Protocol	ICatalogSession	v0.0	
A8927A41-D3CE-11D1-8472-006008B0E5CA	MS-COMA	Component Object Model Plus (COM+) Remote Administration Protocol	ICatalogTableInfo	v0.0	
0E3D6630-B46B-11D1-9D2D-006008B0E5CA	MS-COMA	Component Object Model Plus (COM+) Remote Administration Protocol	ICatalogTableRead	v0.0	
0E3D6631-B46B-11D1-9D2D-006008B0E5CA	MS-COMA	Component Object Model Plus (COM+) Remote Administration Protocol	ICatalogTableWrite	v0.0	
C726744E-5735-4F08-8286-C510EE638FB6	MS-COMA	Component Object Model Plus (COM+) Remote Administration Protocol	ICatalogUtils2	v0.0	
456129E2-1078-11D2-B0F9-00805FC73204	MS-COMA	Component Object Model Plus (COM+) Remote Administration Protocol	ICatalogUtils	v0.0	
6C935649-30A6-4211-8687-C4C83E5FE1C7	MS-COMA	Component Object Model Plus (COM+) Remote Administration Protocol	IContainerControl2	v0.0	
3F3B1B86-DBBE-11D1-9DA6-00805F85CFE3	MS-COMA	Component Object Model Plus (COM+) Remote Administration Protocol	IContainerControl	v0.0	
F131EA3E-B7BE-480E-A60D-51CB2785779E	MS-COMA	Component Object Model Plus (COM+) Remote Administration Protocol	IExport2	v0.0	
CFADAC84-E12C-11D1-B34C-00C04F990D54	MS-COMA	Component Object Model Plus (COM+) Remote Administration Protocol	IExport	v0.0	
1F7B1697-ECB2-4CBB-8A0E-75C427F4A6F0	MS-COMA	Component Object Model Plus (COM+) Remote Administration Protocol	IImport2	v0.0	
C2BE6970-DF9E-11D1-8B87-00C04FD7A924	MS-COMA	Component Object Model Plus (COM+) Remote Administration Protocol	IImport	v0.0	
971668DC-C3FE-4EA1-9643-0C7230F494A1	MS-COMA	Component Object Model Plus (COM+) Remote Administration Protocol	IRegister2	v0.0	
8DB2180E-BD29-11D1-8B7E-00C04FD7A924	MS-COMA	Component Object Model Plus (COM+) Remote Administration Protocol	IRegister	v0.0	
98315903-7BE5-11D2-ADC1-00A02463D6E7	MS-COMA	Component Object Model Plus (COM+) Remote Administration Protocol	IReplicationUtil	v0.0	
97199110-DB2E-11D1-A251-0000F805CA53	MS-COM	Component Object Model Plus (COM+) Protocol	ITransactionStream	v0.0	
F4A07D63-2E25-11D1-9964-00C04FBBB345	MS-COMEV	Component Object Model Plus (COM+) Event System Protocol	IEnumEventObject	v0.0	
FB2B72A1-7A68-11D1-88F9-0080C7D771BF	MS-COMEV	Component Object Model Plus (COM+) Event System Protocol	IEventClass2	v0.0	
7FB7EA43-2D76-4EA8-8CD9-3DECC270295E	MS-COMEV	Component Object Model Plus (COM+) Event System Protocol	IEventClass3	v0.0	
FB2B72A0-7A68-11D1-88F9-0080C7D771BF	MS-COMEV	Component Object Model Plus (COM+) Event System Protocol	IEventClass	v0.0	
F89AC270-D4EB-11D1-B682-00805FC79216	MS-COMEV	Component Object Model Plus (COM+) Event System Protocol	IEventObjectCollection	v0.0	
4A6B0E16-2E38-11D1-9965-00C04FBBB345	MS-COMEV	Component Object Model Plus (COM+) Event System Protocol	IEventSubscription2	v0.0	
FBC1D17D-C498-43A0-81AF-423DDD530AF6	MS-COMEV	Component Object Model Plus (COM+) Event System Protocol	IEventSubscription3	v0.0	
4A6B0E15-2E38-11D1-9965-00C04FBBB345	MS-COMEV	Component Object Model Plus (COM+) Event System Protocol	IEventSubscription	v0.0	
99CC098F-A48A-4E9C-8E58-965C0AFC19D5	MS-COMEV	Component Object Model Plus (COM+) Event System Protocol	IEventSystem2	v0.0	
A0E8F27A-888C-11D1-B763-00C04FB926AF	MS-COMEV	Component Object Model Plus (COM+) Event System Protocol	IEventSystemInitialize	v0.0	
4E14FB9F-2E22-11D1-9964-00C04FBBB345	MS-COMEV	Component Object Model Plus (COM+) Event System Protocol	IEventSystem	v0.0	
4E6CDCC9-FB25-4FD5-9CC5-C9F4B6559CEC	MS-COMT	Component Object Model Plus (COM+) Tracker Service Protocol	IComTrackingInfoEvents	v0.0	
B60040E0-BCF3-11D1-861D-0080C729264D	MS-COMT	Component Object Model Plus (COM+) Tracker Service Protocol	IGetTrackingData	v0.0	
23C9DD26-2355-4FE2-84DE-F779A238ADBD	MS-COMT	Component Object Model Plus (COM+) Tracker Service Protocol	IProcessDump	v0.0	
7FE0D935-DDA6-443F-85D0-1CFB58FE41DD	MS-CSRA	Certificate Services Remote Administration Protocol	ICertAdminD2	v0.0	
D99E6E71-FC88-11D0-B498-00A0C90312F3	MS-CSRA	Certificate Services Remote Administration Protocol	ICertAdminD	v0.0	
D6105110-8917-41A5-AA32-8E0AA2933DC9	MS-CSVP	Failover Cluster: Setup and Validation Protocol (ClusPrep)	IClusterCleanup	v0.0	
F1D6C29C-8FBE-4691-8724-F6D8DEAEAFC8	MS-CSVP	Failover Cluster: Setup and Validation Protocol (ClusPrep)	IClusterFirewall	v0.0	
85923CA7-1B6B-4E83-A2E4-F5BA3BFBB8A3	MS-CSVP	Failover Cluster: Setup and Validation Protocol (ClusPrep)	IClusterLog	v0.0	
2931C32C-F731-4C56-9FEB-3D5F1C5E72BF	MS-CSVP	Failover Cluster: Setup and Validation Protocol (ClusPrep)	IClusterNetwork2	v0.0	
491260B5-05C9-40D9-B7F2-1F7BDAE0927F	MS-CSVP	Failover Cluster: Setup and Validation Protocol (ClusPrep)	IClusterSetup	v0.0	
12108A88-6858-4467-B92F-E6CF4568DFB6	MS-CSVP	Failover Cluster: Setup and Validation Protocol (ClusPrep)	IClusterStorage2	v0.0	
11942D87-A1DE-4E7F-83FB-A840D9C5928D	MS-CSVP	Failover Cluster: Setup and Validation Protocol (ClusPrep)	IClusterStorage3	v0.0	
E3C9B851-C442-432B-8FC6-A7FAAFC09D3B	MS-CSVP	Failover Cluster: Setup and Validation Protocol (ClusPrep)	IClusterUpdate	v0.0	
4D9F4AB8-7D1C-11CF-861E-0020AF6E7C57	MS-DCOM	Distributed Component Object Model (DCOM) Remote Protocol	IActivation	v0.0	ncacn_ip_tcp:135
99FCFEC4-5260-101B-BBCB-00AA0021347A	MS-DCOM	Distributed Component Object Model (DCOM) Remote Protocol	IObjectExporter	v0.0	ncacn_ip_tcp:135
000001A0-0000-0000-C000-000000000046	MS-DCOM	Distributed Component Object Model (DCOM) Remote Protocol	IRemoteSCMActivator	v0.0	ncacn_ip_tcp:135
00000143-0000-0000-C000-000000000046	MS-DCOM	Distributed Component Object Model (DCOM) Remote Protocol	IRemUnknown2	v0.0	
00000131-0000-0000-C000-000000000046	MS-DCOM	Distributed Component Object Model (DCOM) Remote Protocol	IRemUnknown	v0.0	
00000000-0000-0000-C000-000000000046	MS-DCOM	Distributed Component Object Model (DCOM) Remote Protocol	IUnknown	v0.0	
4FC742E0-4A10-11CF-8273-00AA004AE673	MS-DFSNM	Distributed File System (DFS): Namespace Management Protocol	NetDFS	v3.0	ncacn_np:NETDFS
C4B0C7D9-ABE0-4733-A1E1-9FDEDF260C7A	MS-DFSRH	DFS Replication Helper Protocol	IADProxy2	v0.0	
4BB8AB1D-9EF9-4100-8EB6-DD4B4E418B72	MS-DFSRH	DFS Replication Helper Protocol	IADProxy	v0.0	
20D15747-6C48-4254-A358-65039FD8C63C	MS-DFSRH	DFS Replication Helper Protocol	IServerHealthReport2	v0.0	
E65E8028-83E8-491B-9AF7-AAF6BD51A0CE	MS-DFSRH	DFS Replication Helper Protocol	IServerHealthReport	v0.0	
5B821720-F63B-11D0-AAD2-00C04FC324DB	MS-DHCPM	Microsoft Dynamic Host Configuration Protocol (DHCP) Server Management Protocol	dhcpsrv2	v1.0	ncacn_np:DHCPSERVER
6BFFD098-A112-3610-9833-46C3F874532D	MS-DHCPM	Microsoft Dynamic Host Configuration Protocol (DHCP) Server Management Protocol	dhcpsrv	v1.0	ncacn_np:DHCPSERVER
4DA1C422-943D-11D1-ACAE-00C04FC2AA3F	MS-DLTM	Distributed Link Tracking: Central Manager Protocol	trksvr	v1.0	
300F3532-38CC-11D0-A3F0-0020AF6B0ADD	MS-DLTW	Distributed Link Tracking: Workstation Protocol	trkwks	v1.2	ncacn_np:ntsvcs ncacn_np:trkwks
D2D79DF7-3400-11D0-B40B-00AA005FF586	MS-DMRP	Disk Management Remote Protocol	IDMNotify	v0.0	
3A410F21-553F-11D1-8E5E-00A0C92C9D5D	MS-DMRP	Disk Management Remote Protocol	IDMRemoteServer	v0.0	
4BDAFC52-FE6A-11D2-93F8-00105A11164A	MS-DMRP	Disk Management Remote Protocol	IVolumeClient2	v0.0	
135698D2-3A37-4D26-99DF-E2BB6AE3AC61	MS-DMRP	Disk Management Remote Protocol	IVolumeClient3	v0.0	
DEB01010-3A37-4D26-99DF-E2BB6AE3AC61	MS-DMRP	Disk Management Remote Protocol	IVolumeClient4	v0.0	
D2D79DF5-3400-11D0-B40B-00AA005FF586	MS-DMRP	Disk Management Remote Protocol	IVolumeClient	v0.0	
50ABC2A4-574D-40B3-9D66-EE4FD5FBA076	MS-DNSP	Domain Name Service (DNS) Server Management Protocol	DnsServer	v5.0	ncacn_np:DNSSERVER
E3514235-4B06-11D1-AB04-00C04FC2DCD2	MS-DRSR	Directory Replication Service (DRS) Remote Protocol	drsuapi	v4.0	
7C44D7D4-31D5-424C-BD5E-2B3E1F323D22	MS-DRSR	Directory Replication Service (DRS) Remote Protocol	dsaop	v1.0	
3919286A-B10C-11D0-9BA8-00C04FD92EF5	MS-DSSP	Directory Services Setup Remote Protocol	dssetup	v0.0	ncacn_np:lsarpc
df1941c5-fe89-4e79-bf10-463657acf44d	MS-EFSR	Encrypting File System Remote (EFSRPC) Protocol	efsrpc	v1.0	ncacn_np:efsrpc
C681D488-D850-11D0-8C52-00C04FD90F7E	MS-EFSR	Encrypting File System Remote (EFSRPC) Protocol	lsarpc	v1.0	ncacn_np:lsarpc
F6BEAFF7-1E19-4FBB-9F8F-B89E2018337C	MS-EVEN6	EventLog Remoting Protocol Version 6.0	Eventlog	v1.0	
82273FDC-E32A-18C3-3F78-827929DC23EA	MS-EVEN	EventLog Remoting Protocol	eventlog	v0.0	ncacn_np:eventlog
6B5BDD1E-528C-422C-AF8C-A4079BE4FE48	MS-FASP	Firewall and Advanced Security Protocol	RemoteFW	v1.0	
6099FC12-3EFF-11D0-ABD0-00C04FD91A4E	MS-FAX	Fax Server and Client Remote Protocol	faxclient	v3.0	
EA0A3165-4834-11D2-A6F8-00C04FA346CC	MS-FAX	Fax Server and Client Remote Protocol	fax	v4.0	ncacn_np:SHAREDFAX
F5CC59B4-4264-101A-8C59-08002B2F8426	MS-FRS1	File Replication Service Protocol	frsrpc	v1.1	
D049B186-814F-11D1-9A3C-00C04FC9B232	MS-FRS1	File Replication Service Protocol	NtFrsApi	v1.1	
897E2E5F-93F3-4376-9C9C-FD2277495C27	MS-FRS2	Distributed File System Replication Protocol	FrsTransport	v1.0	
5BC1ED07-F5F5-485F-9DFD-6FD0ACF9A23C	MS-FRS2	Distributed File System Replication Protocol	DfsrEndpoint	v1.0	
12937789-E247-4917-9C20-F3EE9C7EE783	MS-FSRM	File Server Resource Manager Protocol	IFsrmActionCommand	v0.0	
8276702F-2532-4839-89BF-4872609A2EA4	MS-FSRM	File Server Resource Manager Protocol	IFsrmActionEmail2	v0.0	
D646567D-26AE-4CAA-9F84-4E0AAD207FCA	MS-FSRM	File Server Resource Manager Protocol	IFsrmActionEmail	v0.0	
4C8F96C3-5D94-4F37-A4F4-F56AB463546F	MS-FSRM	File Server Resource Manager Protocol	IFsrmActionEventLog	v0.0	
2DBE63C4-B340-48A0-A5B0-158E07FC567E	MS-FSRM	File Server Resource Manager Protocol	IFsrmActionReport	v0.0	
6CD6408A-AE60-463B-9EF1-E117534D69DC	MS-FSRM	File Server Resource Manager Protocol	IFsrmAction	v0.0	
F82E5729-6ABA-4740-BFC7-C7F58F75FB7B	MS-FSRM	File Server Resource Manager Protocol	IFsrmAutoApplyQuota	v0.0	
D2DC89DA-EE91-48A0-85D8-CC72A56F7D04	MS-FSRM	File Server Resource Manager Protocol	IFsrmClassificationManager	v0.0	
AFC052C2-5315-45AB-841B-C6DB0E120148	MS-FSRM	File Server Resource Manager Protocol	IFsrmClassificationRule	v0.0	
BB36EA26-6318-4B8C-8592-F72DD602E7A5	MS-FSRM	File Server Resource Manager Protocol	IFsrmClassifierModuleDefinition	v0.0	
F76FBF3B-8DDD-4B42-B05A-CB1C3FF1FEE8	MS-FSRM	File Server Resource Manager Protocol	IFsrmCollection	v0.0	
96DEB3B5-8B91-4A2A-9D93-80A35D8AA847	MS-FSRM	File Server Resource Manager Protocol	IFsrmCommittableCollection	v0.0	
39322A2D-38EE-4D0D-8095-421A80849A82	MS-FSRM	File Server Resource Manager Protocol	IFsrmDerivedObjectsResult	v0.0	
AD55F10B-5F11-4BE7-94EF-D9EE2E470DED	MS-FSRM	File Server Resource Manager Protocol	IFsrmFileGroupImported	v0.0	
426677D5-018C-485C-8A51-20B86D00BDC4	MS-FSRM	File Server Resource Manager Protocol	IFsrmFileGroupManager	v0.0	
8DD04909-0E34-4D55-AFAA-89E1F1A1BBB9	MS-FSRM	File Server Resource Manager Protocol	IFsrmFileGroup	v0.0	
EE321ECB-D95E-48E9-907C-C7685A013235	MS-FSRM	File Server Resource Manager Protocol	IFsrmFileManagementJobManager	v0.0	
0770687E-9F36-4D6F-8778-599D188461C9	MS-FSRM	File Server Resource Manager Protocol	IFsrmFileManagementJob	v0.0	
F3637E80-5B22-4A2B-A637-BBB642B41CFC	MS-FSRM	File Server Resource Manager Protocol	IFsrmFileScreenBase	v0.0	
BEE7CE02-DF77-4515-9389-78F01C5AFC1A	MS-FSRM	File Server Resource Manager Protocol	IFsrmFileScreenException	v0.0	
FF4FA04E-5A94-4BDA-A3A0-D5B4D3C52EBA	MS-FSRM	File Server Resource Manager Protocol	IFsrmFileScreenManager	v0.0	
E1010359-3E5D-4ECD-9FE4-EF48622FDF30	MS-FSRM	File Server Resource Manager Protocol	IFsrmFileScreenTemplateImported	v0.0	
CFE36CBA-1949-4E74-A14F-F1D580CEAF13	MS-FSRM	File Server Resource Manager Protocol	IFsrmFileScreenTemplateManager	v0.0	
205BEBF8-DD93-452A-95A6-32B566B35828	MS-FSRM	File Server Resource Manager Protocol	IFsrmFileScreenTemplate	v0.0	
